id,gap_size,gap_proprotion,e_ndvi,e_elev,e_prec,e_area,e_edge,e_earatio,d_ndvi,d_elev,d_prec,d_area,d_edge,d_earatio,gap_size_km,e_ndvi_r,e_elev_km,e_prec_m,e_area_km,e_edge_km,e_earatio_km,d_ndvi_r,d_elev_km,d_prec_m,d_area_km,d_edge_km,d_earatio_km,g_edge,g_edge_km,long,lat
1659,749.82,0.066413997,364.931,2493.692,1496.676,11290.09,575.985,0.051016865,378.042,2493.333,1496.676,10540.27,679.898,0.064504799,0.00074982,0.364931,2.493692,1.496676,0.01129009,0.575985,51.01686523,0.378042,2.493333,1.496676,0.01054027,0.679898,64.50479921,103.941,0.103941,398974.3286,1287656.812
1712,803.639,0.056379597,239.506,2020.059,1139.702,14254.075,516.424,0.03622992,245.47,2020.059,1139.702,13450.436,620.343,0.046120661,0.000803639,0.239506,2.020059,1.139702,0.014254075,0.516424,36.22992022,0.24547,2.020059,1.139702,0.013450436,0.620343,46.12066107,103.949,0.103949,406376.7576,1117873.181
2969,686.536,0.099287324,363.639,2875.286,1721.856,6914.639,354.218,0.051227259,375.171,2875,1721.856,6228.103,458.195,0.07356895,0.000686536,0.363639,2.875286,1.721856,0.006914639,0.354218,51.22725857,0.375171,2.875,1.721856,0.006228103,0.458195,73.56895029,103.978,0.103978,322583.431,1228007.615
691,759.902,0.007612167,397.777,3099.495,1217.276,99827.287,2192.621,0.021964145,398.838,3099.63,1217.276,99067.385,2296.582,0.023182019,0.000759902,0.397777,3.099495,1.217276,0.099827287,2.192621,21.96414493,0.398838,3.09963,1.217276,0.099067385,2.296582,23.18201899,103.998,0.103998,438427.854,1288739.574
1750,687.503,0.070254254,213.674,1884.7,1305.59,9785.927,389.306,0.03978223,213.703,1884.7,1305.59,9098.424,493.297,0.054217851,0.000687503,0.213674,1.8847,1.30559,0.009785927,0.389306,39.78223014,0.213703,1.8847,1.30559,0.009098424,0.493297,54.21785136,104.006,0.104006,357812.0722,1126933.783
2787,659.964,0.048630308,297.992,2651,1120.197,13571.043,441.149,0.032506639,304.637,2651.067,1120.197,12911.079,545.134,0.042222188,0.000659964,0.297992,2.651,1.120197,0.013571043,0.441149,32.50663932,0.304637,2.651067,1.120197,0.012911079,0.545134,42.22218763,104.022,0.104022,440866.1751,1283124.476
3118,560.826,0.038004622,280.553,1808.357,1630.125,14756.784,458.989,0.031103593,285.599,1808.538,1630.125,14195.958,563.05,0.039662698,0.000560826,0.280553,1.808357,1.630125,0.014756784,0.458989,31.10359276,0.285599,1.808538,1.630125,0.014195958,0.56305,39.66269835,104.046,0.104046,290579.8026,1285888.011
2676,572.848,0.032190078,297.508,1932.167,1167.645,17795.794,556.563,0.031274974,303.44,1932.118,1167.645,17222.946,660.588,0.038355111,0.000572848,0.297508,1.932167,1.167645,0.017795794,0.556563,31.2749743,0.30344,1.932118,1.167645,0.017222946,0.660588,38.35511068,104.048,0.104048,381421.9759,1334585.196
768,668.408,0.176361601,218.045,1799,1732.183,3789.986,342.457,0.090358381,230.471,1800.6,1732.183,3121.578,446.544,0.143050726,0.000668408,0.218045,1.799,1.732183,0.003789986,0.342457,90.35838127,0.230471,1.8006,1.732183,0.003121578,0.446544,143.0507263,104.058,0.104058,266607.2256,1286828.722
2222,741.005,0.044842698,281.637,2176.778,1128.529,16524.541,683.585,0.041367866,291.159,2176.529,1128.529,15783.536,787.625,0.049901682,0.000741005,0.281637,2.176778,1.128529,0.016524541,0.683585,41.36786613,0.291159,2.176529,1.128529,0.015783536,0.787625,49.90168236,104.072,0.104072,413190.1655,1343776.275
888,823.12,0.064007331,335.714,1825.077,1492.34,12859.777,654.177,0.050870011,342.994,1825.077,1490.628,12036.657,758.268,0.062996561,0.00082312,0.335714,1.825077,1.49234,0.012859777,0.654177,50.8700112,0.342994,1.825077,1.490628,0.012036657,0.758268,62.99656125,104.078,0.104078,295150.0425,1176489.567
179,753.332,0.019855728,382.814,2525.821,1312.018,37940.286,832.378,0.02193916,385.673,2524.974,1312.018,37186.954,936.462,0.025182541,0.000753332,0.382814,2.525821,1.312018,0.037940286,0.832378,21.93915987,0.385673,2.524974,1.312018,0.037186954,0.936462,25.18254117,104.116,0.104116,415919.6822,1217323.531
2597,676.791,0.03603667,345.468,2322.368,1078.207,18780.62,735.87,0.039182413,354.397,2322.368,1078.207,18103.829,839.969,0.046397312,0.000676791,0.345468,2.322368,1.078207,0.01878062,0.73587,39.18241251,0.354397,2.322368,1.078207,0.018103829,0.839969,46.39731186,104.135,0.104135,436488.0011,1310862.618
1126,609.169,0.113870601,169.734,1842.833,1009.838,5349.66,286.588,0.053571255,171.283,1842,1009.838,4740.491,390.81,0.082440827,0.000609169,0.169734,1.842833,1.009838,0.00534966,0.286588,53.571255,0.171283,1.842,1.009838,0.004740491,0.39081,82.44082733,104.257,0.104257,426055.1298,1347836.209
1276,661.32,0.008506646,219.138,1889.415,1172.811,77741.572,1141.255,0.014680112,219.706,1889.593,1172.811,77080.252,1245.482,0.01615825,0.00066132,0.219138,1.889415,1.172811,0.077741572,1.141255,14.68011221,0.219706,1.889593,1.172811,0.077080252,1.245482,16.15825024,104.261,0.104261,423452.2049,1135851.491
884,578.83,0.12717508,284.667,2578.25,1581.438,4551.442,292.165,0.064191744,298.743,2578.25,1581.438,3972.612,396.465,0.099799578,0.00057883,0.284667,2.57825,1.581438,0.004551442,0.292165,64.19174407,0.298743,2.57825,1.581438,0.003972612,0.396465,99.79957771,104.309,0.104309,338684.2411,1230101.474
886,817.012,0.124276295,226.01,2355,1079.044,6574.158,448.501,0.068221816,239.902,2355.2,1079.044,5757.146,552.849,0.09602831,0.000817012,0.22601,2.355,1.079044,0.006574158,0.448501,68.22181639,0.239902,2.3552,1.079044,0.005757146,0.552849,96.02830986,104.381,0.104381,417821.8976,1178887.338
1322,523.227,0.134682682,352.282,2546.4,1201.97,3884.887,310.627,0.079957795,361.515,2546.75,1201.97,3361.66,415.012,0.123454484,0.000523227,0.352282,2.5464,1.20197,0.003884887,0.310627,79.95779543,0.361515,2.54675,1.20197,0.00336166,0.415012,123.4544838,104.404,0.104404,365871.0325,1345399.424
2428,717.438,0.071672049,338.071,2452.917,1294.185,10010.011,474.583,0.047410837,351.566,2452.727,1294.185,9292.573,579,0.062307824,0.000717438,0.338071,2.452917,1.294185,0.010010011,0.474583,47.41083701,0.351566,2.452727,1.294185,0.009292573,0.579,62.30782368,104.443,0.104443,390318.2479,1224047.885
2414,457.27,0.06054101,230.88,2137.25,1400.081,7553.062,440.782,0.058358054,236.764,2137.286,1400.081,7095.792,545.253,0.076841739,0.00045727,0.23088,2.13725,1.400081,0.007553062,0.440782,58.35805399,0.236764,2.137286,1.400081,0.007095792,0.545253,76.84173944,104.49,0.10449,369111.2238,1219612.19
1450,691.827,0.187324035,234.156,2487.667,1127.018,3693.21,253.319,0.068590467,253.99,2488,1127.018,3001.383,357.784,0.119206379,0.000691827,0.234156,2.487667,1.127018,0.00369321,0.253319,68.59046737,0.25399,2.488,1.127018,0.003001383,0.357784,119.2063792,104.501,0.104501,435411.129,1257493.659
1037,550.301,0.057724834,258.877,2204.667,1176.531,9533.176,691.714,0.07255861,262.385,2204.667,1176.531,8982.875,796.223,0.08863788,0.000550301,0.258877,2.204667,1.176531,0.009533176,0.691714,72.55861006,0.262385,2.204667,1.176531,0.008982875,0.796223,88.63788041,104.544,0.104544,425981.6095,1280766.473
1432,600.098,0.067876895,310.579,2141.375,1699.352,8840.976,431.321,0.048786582,323.348,2141.375,1699.352,8240.878,535.851,0.065023533,0.000600098,0.310579,2.141375,1.699352,0.008840976,0.431321,48.78658193,0.323348,2.141375,1.699352,0.008240878,0.535851,65.02353269,104.554,0.104554,382556.6391,1305281.449
345,555.71,0.031406711,248.88,2111.471,1645.739,17693.989,842.019,0.047587856,251.018,2111.471,1645.739,17138.279,946.618,0.055234134,0.00055571,0.24888,2.111471,1.645739,0.017693989,0.842019,47.58785597,0.251018,2.111471,1.645739,0.017138279,0.946618,55.23413407,104.603,0.104603,330164.2187,1208482.082
333,567.272,0.104677351,341.222,2226.667,1507.404,5419.243,340.73,0.062874095,357.716,2226.2,1510.649,4851.971,445.343,0.091785998,0.000567272,0.341222,2.226667,1.507404,0.005419243,0.34073,62.87409515,0.357716,2.2262,1.510649,0.004851971,0.445343,91.7859979,104.612,0.104612,316879.467,1196416.458
2689,752.718,0.064104681,323.704,2088.667,1570.401,11742.013,487.999,0.04156008,330.401,2088.667,1570.401,10989.295,592.628,0.053927754,0.000752718,0.323704,2.088667,1.570401,0.011742013,0.487999,41.56008003,0.330401,2.088667,1.570401,0.010989295,0.592628,53.92775424,104.642,0.104642,352714.0399,1272266.484
3026,703.975,0.026889453,322.692,2002.667,1379.189,26180.339,649.288,0.024800596,325.46,2002.769,1379.189,25476.364,753.952,0.029594176,0.000703975,0.322692,2.002667,1.379189,0.026180339,0.649288,24.80059559,0.32546,2.002769,1.379189,0.025476364,0.753952,29.594176,104.657,0.104657,305956.7723,1157731.978
2938,552.065,0.055599779,305.152,2346.923,1686.092,9929.266,468.209,0.047154442,318.316,2346.833,1686.092,9377.201,572.87,0.061091791,0.000552065,0.305152,2.346923,1.686092,0.009929266,0.468209,47.15444223,0.318316,2.346833,1.686092,0.009377201,0.57287,61.09179061,104.661,0.104661,319999.0851,1244626.34
1576,446.342,0.086618498,285.356,2146,1428.699,5152.964,304.454,0.059083277,299.947,2146,1428.699,4706.622,409.121,0.08692455,0.000446342,0.285356,2.146,1.428699,0.005152964,0.304454,59.08327712,0.299947,2.146,1.428699,0.004706622,0.409121,86.92455013,104.686,0.104686,365522.5306,1209897.755
2331,613.527,0.027616807,368.315,2545.24,1102.605,22215.711,869.258,0.039128075,375.375,2544.875,1102.647,21602.184,973.912,0.04508396,0.000613527,0.368315,2.54524,1.102605,0.022215711,0.869258,39.12807472,0.375375,2.544875,1.102647,0.021602184,0.973912,45.08396003,104.686,0.104686,411726.1652,1156218.272
2677,707.507,0.103012132,274.928,2236.125,1235.829,6868.191,402.107,0.058546275,287.555,2236.125,1235.829,6160.684,506.85,0.082271709,0.000707507,0.274928,2.236125,1.235829,0.006868191,0.402107,58.54627514,0.287555,2.236125,1.235829,0.006160684,0.50685,82.27170879,104.776,0.104776,417077.1126,1334751.245
2199,699.152,0.078345944,323.028,2051.5,1136.264,8923.908,476.812,0.053430851,334.7,2051.222,1136.264,8224.756,581.576,0.070710426,0.000699152,0.323028,2.0515,1.136264,0.008923908,0.476812,53.43085115,0.3347,2.051222,1.136264,0.008224756,0.581576,70.71042594,104.785,0.104785,372455.6932,1338261.515
1426,830.661,0.201537453,262.933,2430.5,1408.094,4121.621,248.078,0.060189425,277.232,2430.5,1408.094,3290.96,352.894,0.107231325,0.000830661,0.262933,2.4305,1.408094,0.004121621,0.248078,60.18942547,0.277232,2.4305,1.408094,0.00329096,0.352894,107.2313246,104.846,0.104846,405873.0617,1274321.859
948,470.01,0.049148294,192.86,1816.9,1163.786,9563.099,647.218,0.067678689,195.527,1816.9,1163.786,9093.089,752.073,0.082708197,0.00047001,0.19286,1.8169,1.163786,0.009563099,0.647218,67.67868868,0.195527,1.8169,1.163786,0.009093089,0.752073,82.7081974,104.884,0.104884,400636.0943,1229446.555
1102,585.861,0.071514847,291.396,2031.667,1030.23,8192.159,651.351,0.079509077,297.134,2031.125,1030.23,7606.298,756.219,0.099420112,0.000585861,0.291396,2.031667,1.03023,0.008192159,0.651351,79.50907691,0.297134,2.031125,1.03023,0.007606298,0.756219,99.42011212,104.902,0.104902,419896.7418,1350833.142
1145,617.87,0.091318485,282.029,2219.111,1082.057,6766.1,416.218,0.061515201,293.367,2219.375,1082.057,6148.23,521.133,0.084761468,0.00061787,0.282029,2.219111,1.082057,0.0067661,0.416218,61.51520078,0.293367,2.219375,1.082057,0.00614823,0.521133,84.76146793,104.945,0.104945,402166.4228,1352670.349
1927,655.565,0.043373546,276.443,2514.563,1245.757,15114.397,736.489,0.048727647,284.477,2514.563,1245.757,14458.832,830.065,0.057408856,0.000655565,0.276443,2.514563,1.245757,0.015114397,0.736489,48.72764689,0.284477,2.514563,1.245757,0.014458832,0.830065,57.40885571,104.99,0.10499,402880.1768,1161416.307
1501,803.218,0.067523043,297.151,2196.091,1105.81,11895.465,527.499,0.044344546,308.985,2195.5,1105.81,11092.247,632.572,0.057028301,0.000803218,0.297151,2.196091,1.10581,0.011895465,0.527499,44.34454643,0.308985,2.1955,1.10581,0.011092247,0.632572,57.02830094,105.099,0.105099,389776.1518,1354423.829
1483,765.021,0.123656365,230.468,2515.667,1077.793,6186.669,504.585,0.081560045,245.443,2516,1077.793,5421.648,609.803,0.112475579,0.000765021,0.230468,2.515667,1.077793,0.006186669,0.504585,81.56004467,0.245443,2.516,1.077793,0.005421648,0.609803,112.4755794,105.253,0.105253,428840.7204,1254232.967
2874,619.676,0.013824998,392.814,2077.843,1689.381,44822.864,1160.38,0.025888127,394.924,2077.76,1689.381,44203.188,1265.655,0.028632663,0.000619676,0.392814,2.077843,1.689381,0.044822864,1.16038,25.8881271,0.394924,2.07776,1.689381,0.044203188,1.265655,28.63266333,105.273,0.105273,315123.4573,1264853.129
1577,609.623,0.077479554,389.866,2647.286,1440.415,7868.179,411.767,0.052333202,406.032,2646.667,1440.415,7258.556,517.016,0.071228492,0.000609623,0.389866,2.647286,1.440415,0.007868179,0.411767,52.33320188,0.406032,2.646667,1.440415,0.007258556,0.517016,71.22849228,105.279,0.105279,404904.6308,1209915.787
246,403.53,0.0693956,234.373,2385,1073.007,5814.922,433.231,0.074503321,239.795,2385,1073.007,5411.392,538.478,0.099508223,0.00040353,0.234373,2.385,1.073007,0.005814922,0.433231,74.50332094,0.239795,2.385,1.073007,0.005411392,0.538478,99.50822265,105.282,0.105282,429088.58,1152353.286
2202,452.497,0.031167741,308.131,2017.786,1244.235,14518.12,547.069,0.037681807,310.666,2017.385,1244.235,14065.623,652.369,0.046380384,0.000452497,0.308131,2.017786,1.244235,0.01451812,0.547069,37.68180729,0.310666,2.017385,1.244235,0.014065623,0.652369,46.38038429,105.317,0.105317,361325.3084,1340160.692
1067,682.437,0.126202549,212.926,2449.333,1078.507,5407.474,287.026,0.053079497,229.908,2449.2,1078.507,4725.037,392.337,0.083033636,0.000682437,0.212926,2.449333,1.078507,0.005407474,0.287026,53.07949701,0.229908,2.4492,1.078507,0.004725037,0.392337,83.0336355,105.35,0.10535,452963.3989,1284686.7
1133,670.34,0.114715673,221.384,1934.714,1252.042,5843.491,307.036,0.052543249,228.801,1934.714,1252.042,5173.151,412.392,0.079717758,0.00067034,0.221384,1.934714,1.252042,0.005843491,0.307036,52.54324855,0.228801,1.934714,1.252042,0.005173151,0.412392,79.71775809,105.378,0.105378,379555.7473,1326239.979
2866,781.036,0.069789525,417.186,2364.75,1791.275,11191.307,413.383,0.036937866,433.75,2364.091,1791.275,10410.271,518.775,0.049832997,0.000781036,0.417186,2.36475,1.791275,0.011191307,0.413383,36.93786615,0.43375,2.364091,1.791275,0.010410271,0.518775,49.83299666,105.389,0.105389,314348.2248,1207548.36
1151,641.161,0.042289109,349.982,2583.278,1163.563,15161.374,773.655,0.051028027,357.022,2583.125,1163.563,14520.213,879.172,0.060548148,0.000641161,0.349982,2.583278,1.163563,0.015161374,0.773655,51.02802688,0.357022,2.583125,1.163563,0.014520213,0.879172,60.54814761,105.542,0.105542,385907.4221,1357683.734
1963,690.152,0.042595575,456.079,2781,1547.467,16202.434,538.064,0.033208838,460.335,2781,1547.467,15512.282,643.625,0.041491316,0.000690152,0.456079,2.781,1.547467,0.016202434,0.538064,33.20883764,0.460335,2.781,1.547467,0.015512282,0.643625,41.49131636,105.578,0.105578,359910.2799,1172147.73
2527,742.011,0.066370532,285.31,2385.571,1290.176,11179.826,600.801,0.053739745,295.551,2385.571,1290.176,10437.815,706.504,0.067686963,0.000742011,0.28531,2.385571,1.290176,0.011179826,0.600801,53.73974514,0.295551,2.385571,1.290176,0.010437815,0.706504,67.68696322,105.735,0.105735,409720.3231,1258123.011
347,664.771,0.16231647,368.547,2537.75,1697.618,4095.524,231.786,0.056594956,382.303,2537.667,1697.618,3430.753,337.68,0.098427371,0.000664771,0.368547,2.53775,1.697618,0.004095524,0.231786,56.59495586,0.382303,2.537667,1.697618,0.003430753,0.33768,98.42737148,105.894,0.105894,319792.6004,1219869.945
3152,675.685,0.047269114,329.127,2319.571,1589.166,14294.429,567.993,0.03973527,336.391,2319.571,1589.166,13618.744,673.891,0.04948261,0.000675685,0.329127,2.319571,1.589166,0.014294429,0.567993,39.73527029,0.336391,2.319571,1.589166,0.013618744,0.673891,49.48261014,105.902,0.105902,329458.0694,1257292.301
1202,740.855,0.020041564,263.378,1836.256,1503.304,36965.927,1111.396,0.030065417,265.068,1836.211,1503.304,36225.072,1217.349,0.033605151,0.000740855,0.263378,1.836256,1.503304,0.036965927,1.111396,30.06541673,0.265068,1.836211,1.503304,0.036225072,1.217349,33.6051506,105.965,0.105965,348487.764,1275768.63
1602,602.943,0.023257753,369.481,2565.731,1497.028,25924.387,925.668,0.035706457,375.31,2565.44,1497.028,25321.444,1031.615,0.040740765,0.000602943,0.369481,2.565731,1.497028,0.025924387,0.925668,35.70645663,0.37531,2.56544,1.497028,0.025321444,1.031615,40.74076502,105.976,0.105976,399490.0332,1214741.7
2417,566.875,0.036859708,400.378,2207.438,1417.878,15379.259,552.586,0.0359306,405.707,2207.6,1417.878,14812.384,658.613,0.044463673,0.000566875,0.400378,2.207438,1.417878,0.015379259,0.552586,35.93059978,0.405707,2.2076,1.417878,0.014812384,0.658613,44.4636731,106.042,0.106042,354702.6817,1220536.869
1023,748.113,0.177057479,276.628,2603,1267.078,4225.255,317.265,0.075087776,294.838,2603.5,1267.078,3477.142,423.282,0.121732733,0.000748113,0.276628,2.603,1.267078,0.004225255,0.317265,75.08777577,0.294838,2.6035,1.267078,0.003477142,0.423282,121.7327334,106.051,0.106051,421805.9426,1279125.042
1977,573.372,0.022052807,304.069,2866.167,1364.136,25999.956,958.035,0.036847562,306.127,2865.862,1364.136,25426.584,1064.064,0.041848484,0.000573372,0.304069,2.866167,1.364136,0.025999956,0.958035,36.84756236,0.306127,2.865862,1.364136,0.025426584,1.064064,41.84848425,106.057,0.106057,395092.5886,1176403.322
518,629.803,0.078009337,248.107,2346.889,1079.044,8073.431,483.899,0.059937219,252.057,2346.889,1079.044,7443.628,589.936,0.079253826,0.000629803,0.248107,2.346889,1.079044,0.008073431,0.483899,59.93721876,0.252057,2.346889,1.079044,0.007443628,0.589936,79.25382623,106.071,0.106071,420120.9267,1177006.893
1690,676.662,0.075930694,209.465,1833.455,1220.877,8911.574,410.671,0.046082881,217.573,1833.455,1220.877,8234.912,516.724,0.062747969,0.000676662,0.209465,1.833455,1.220877,0.008911574,0.410671,46.08288053,0.217573,1.833455,1.220877,0.008234912,0.516724,62.74796865,106.073,0.106073,367583.2103,1100279.715
752,617.658,0.062309513,350.079,3076.727,1520.023,9912.74,447.603,0.045154317,364.107,3076.727,1520.023,9295.082,553.708,0.059569996,0.000617658,0.350079,3.076727,1.520023,0.00991274,0.447603,45.15431657,0.364107,3.076727,1.520023,0.009295082,0.553708,59.56999626,106.139,0.106139,420925.1868,1213379.938
1355,698.988,0.051267958,254.366,1808.375,1152.924,13634.013,534.444,0.039199317,256.061,1808.667,1152.924,12935.025,640.565,0.049521744,0.000698988,0.254366,1.808375,1.152924,0.013634013,0.534444,39.19931718,0.256061,1.808667,1.152924,0.012935025,0.640565,49.52174426,106.141,0.106141,371713.7888,1330350.08
987,558.932,0.122213029,252.621,2652.167,1128.267,4573.424,353.554,0.077306193,273.428,2651.6,1128.267,4014.492,459.669,0.114502408,0.000558932,0.252621,2.652167,1.128267,0.004573424,0.353554,77.30619335,0.273428,2.6516,1.128267,0.004014492,0.459669,114.5024078,106.154,0.106154,446585.676,1283293.877
1514,849.416,0.12373815,192.25,2167.667,1188.751,6864.625,539.656,0.078614054,194.585,2167.667,1188.751,6015.209,645.797,0.107360692,0.000849416,0.19225,2.167667,1.188751,0.006864625,0.539656,78.61405394,0.194585,2.167667,1.188751,0.006015209,0.645797,107.3606919,106.168,0.106168,395871.4737,1343127.087
931,682.743,0.012994429,211.899,2180.052,1315.022,52541.209,959.218,0.018256489,212.374,2179.93,1315.022,51858.466,1065.389,0.020544167,0.000682743,0.211899,2.180052,1.315022,0.052541209,0.959218,18.25648892,0.212374,2.17993,1.315022,0.051858466,1.065389,20.54416727,106.187,0.106187,358879.9245,1226729.697
